"","market_id","created_at","actual_delivery_time","store_id","store_primary_category","order_protocol","total_items","subtotal","num_distinct_items","min_item_price","max_item_price","total_onshift_dashers","total_busy_dashers","total_outstanding_orders","estimated_order_place_duration","estimated_store_to_consumer_driving_duration"
"7998",3,2015-02-13 06:26:11,2015-02-13 07:01:36,6876,"dessert",4,1,640,1,640,640,11,6,4,251,506
"7999",2,2015-01-28 02:02:27,2015-01-28 03:26:02,2670,"other",4,6,3450,3,450,1200,2,2,2,446,317
"8000",4,2015-02-03 01:19:40,2015-02-03 02:38:50,2056,"chinese",3,3,2985,3,895,1195,51,39,65,251,856
"8001",1,2015-02-09 05:10:22,2015-02-09 05:28:54,3801,"american",5,1,1025,1,1025,1025,15,21,19,251,379
"8002",4,2015-02-13 04:19:46,2015-02-13 04:45:43,5829,"mexican",2,1,1895,1,1895,1895,82,61,85,251,436
"8003",5,2015-02-05 22:19:13,2015-02-05 22:55:12,507,"thai",1,4,4680,4,895,1395,10,9,9,446,362
"8004",4,2015-01-25 02:37:54,2015-01-25 03:44:31,5246,"pasta",3,3,2220,3,250,1075,106,146,138,251,288
"8005",4,2015-01-25 23:39:55,2015-01-26 00:22:06,6151,"pizza",3,3,2677,3,599,1399,54,74,43,251,757
"8006",4,2015-02-18 01:04:24,2015-02-18 01:35:45,6917,"vietnamese",5,2,1590,2,295,1295,68,64,75,251,602
"8007",3,2015-02-03 01:59:11,2015-02-03 02:38:11,2183,"american",1,4,4162,4,878,949,0,0,0,446,584
"8008",2,2015-02-10 01:01:54,2015-02-10 01:51:56,1401,"chinese",1,2,2998,2,1099,1899,29,22,25,251,629
"8009",2,2015-01-24 02:02:31,2015-01-24 02:41:51,5890,"greek",3,4,3660,3,315,1050,103,87,141,251,186
"8010",1,2015-02-06 23:01:32,2015-02-07 00:04:34,6827,"salad",5,2,2380,2,900,950,22,16,16,251,183
"8011",2,2015-02-12 04:40:57,2015-02-12 05:19:28,3824,"thai",3,2,1395,2,300,1095,54,68,80,251,505
"8012",4,2015-01-28 04:29:13,2015-01-28 05:02:41,4234,"chinese",3,4,3428,4,300,1390,68,56,70,251,355
"8013",2,2015-02-07 20:40:11,2015-02-07 21:12:42,2752,"mexican",5,4,1730,2,345,410,34,33,41,251,369
"8014",2,2015-02-01 02:57:39,2015-02-01 04:37:49,6854,"caribbean",4,4,2415,4,275,1295,111,112,197,446,572
"8015",2,2015-02-08 02:59:19,2015-02-08 03:39:49,314,"mexican",5,2,849,2,50,799,132,123,195,251,488
"8016",4,2015-02-06 20:47:36,2015-02-06 21:13:30,2415,"sandwich",2,2,2023,2,924,949,44,43,46,251,646
"8017",1,2015-02-09 02:23:41,2015-02-09 03:20:50,3885,"mediterranean",1,7,6991,4,249,1853,3,3,6,446,571
"8018",1,2015-02-01 02:44:35,2015-02-01 03:55:51,6379,"sushi",5,6,1870,5,295,295,0,0,0,251,796
"8019",4,2015-02-07 02:38:56,2015-02-07 03:10:05,6986,"fast",4,12,964,4,0,299,133,121,185,251,258
"8020",1,2015-01-30 21:54:38,2015-01-30 22:25:06,1292,"american",5,5,4800,5,300,1400,23,22,23,251,294
"8021",2,2015-02-09 03:16:41,2015-02-09 04:05:15,1948,"burger",2,4,2370,4,275,935,128,122,178,251,605
"8022",2,2015-02-08 22:58:33,2015-02-08 23:38:33,3974,"thai",5,2,2090,2,995,1095,25,25,30,251,932
"8023",3,2015-02-01 19:50:16,2015-02-01 20:34:52,1657,"gluten-free",5,1,2325,1,1600,1600,0,0,0,251,293
"8024",1,2015-02-11 20:42:57,2015-02-11 21:54:17,4885,"pizza",6,1,795,1,795,795,29,32,39,446,614
"8025",2,2015-02-06 03:34:06,2015-02-06 04:18:57,1686,"mexican",5,4,1872,4,275,799,137,98,142,251,377
"8026",2,2015-02-01 05:33:36,2015-02-01 06:22:01,4241,"dessert",1,1,849,1,849,849,23,22,44,446,457
"8027",3,2015-01-23 21:13:56,2015-01-23 21:52:51,5586,"cafe",1,1,995,1,995,995,4,1,1,446,205
"8028",4,2015-02-18 01:51:59,2015-02-18 02:45:11,3402,"japanese",1,4,2035,4,150,695,102,98,162,446,411
"8029",2,2015-02-08 03:52:02,2015-02-08 04:48:47,389,"american",1,1,1059,1,999,999,116,118,183,446,514
"8030",4,2015-01-25 03:24:52,2015-01-25 04:54:57,938,NA,1,3,2069,3,75,1399,9,9,14,446,714
"8031",4,2015-02-17 20:17:18,2015-02-17 20:57:28,4367,"salad",2,1,950,1,950,950,92,92,186,251,501
"8032",1,2015-02-16 01:54:33,2015-02-16 03:06:56,501,"barbecue",3,17,9615,9,295,1495,49,49,85,251,234
"8033",2,2015-01-28 19:30:50,2015-01-28 20:12:49,1311,"american",3,1,939,1,889,889,37,35,54,251,601
"8034",5,2015-02-07 22:08:42,2015-02-07 22:25:51,1351,"pizza",3,1,1617,1,1299,1299,22,13,13,251,250
"8035",2,2015-02-07 01:54:12,2015-02-07 02:47:58,4892,"barbecue",1,2,2190,1,1095,1095,56,45,79,446,850
"8036",5,2015-01-25 03:24:27,2015-01-25 04:34:41,5923,"indian",2,4,3435,4,295,1195,19,29,25,251,462
"8037",4,2015-01-25 19:29:53,2015-01-25 19:52:20,3620,"burger",5,2,1308,2,629,679,45,55,33,251,143
"8038",4,2015-02-09 00:47:08,2015-02-09 01:31:19,3748,"mediterranean",2,3,3285,1,895,895,39,40,52,251,739
"8039",4,2015-02-01 02:03:46,2015-02-01 02:44:14,5171,"italian",3,2,2790,1,1395,1395,81,66,97,251,730
"8040",4,2015-02-12 01:40:47,2015-02-12 02:13:53,1002,"dim-sum",5,8,1990,4,140,285,91,85,100,251,223
"8041",1,2015-01-28 20:49:16,2015-01-28 21:43:10,2481,"japanese",1,3,4085,1,1295,1295,29,27,28,446,815
"8042",4,2015-02-07 21:51:48,2015-02-07 22:34:03,4367,"salad",2,3,3475,2,625,1425,45,34,41,251,412
"8043",3,2015-02-17 03:51:20,2015-02-17 04:20:33,3080,"chinese",3,5,4815,5,675,1095,16,16,19,251,350
"8044",1,2015-02-07 04:27:48,2015-02-07 05:11:28,1970,"breakfast",3,3,2085,3,395,895,48,50,58,251,284
"8045",5,2015-02-04 02:38:30,2015-02-04 03:27:49,1001,"mexican",1,1,829,1,399,399,41,29,39,446,751
"8046",3,2015-02-17 02:30:18,2015-02-17 03:21:41,3185,"burger",4,5,1855,5,235,590,39,39,52,251,88
"8047",3,2015-01-30 02:16:53,2015-01-30 02:53:42,3164,"salad",5,5,5210,5,450,1195,54,51,48,251,982
"8048",4,2015-01-23 03:39:52,2015-01-23 04:12:36,2085,"fast",4,5,2097,4,0,1199,97,77,117,251,406
"8049",2,2015-02-06 17:48:14,2015-02-06 18:30:17,4705,"breakfast",1,4,3596,3,599,1399,10,10,18,446,371
"8050",1,2015-02-17 19:30:12,2015-02-17 20:34:18,1967,"american",1,1,999,1,999,999,4,4,5,446,891
"8051",4,2015-01-30 03:40:08,2015-01-30 04:18:13,142,"latin-american",3,1,1875,1,1875,1875,87,81,120,251,521
"8052",2,2015-02-07 20:45:42,2015-02-07 21:24:24,1552,"burger",5,2,1499,2,649,675,43,43,51,251,655
"8053",2,2015-02-12 02:50:31,2015-02-12 03:24:17,2354,"chinese",3,3,3717,2,699,1799,125,91,162,251,357
"8054",5,2015-02-02 21:32:11,2015-02-02 22:30:27,6946,"italian",1,5,5193,5,339,1948,11,10,12,446,420
"8055",2,2015-01-31 21:45:09,2015-01-31 22:32:09,6805,"other",3,1,1225,1,1000,1000,33,28,30,251,721
"8056",1,2015-02-16 23:18:29,2015-02-17 01:03:00,6340,"dessert",1,3,1740,2,295,1150,7,7,5,446,1003
"8057",2,2015-02-01 01:55:21,2015-02-01 02:46:03,3732,"burger",5,4,3164,4,549,995,97,94,142,251,618
"8058",5,2015-01-24 00:28:05,2015-01-24 00:51:54,6451,"korean",5,3,4200,3,1200,1800,15,9,4,251,367
"8059",2,2015-02-05 03:01:33,2015-02-05 03:48:36,5028,"mexican",NA,5,4175,5,450,900,85,75,117,251,430
"8060",2,2015-02-03 04:57:11,2015-02-03 05:45:24,2340,"japanese",2,4,3440,4,300,1600,48,51,71,251,674
"8061",5,2015-01-28 02:41:37,2015-01-28 03:22:53,6097,"other",3,2,3650,2,975,1450,19,10,14,251,407
"8062",2,2015-02-17 17:03:29,2015-02-17 17:42:51,6891,"cafe",1,1,1417,1,1417,1417,2,2,3,446,730
"8063",1,2015-02-09 02:59:30,2015-02-09 03:32:54,1769,"mexican",3,1,1300,1,1300,1300,59,60,102,251,257
"8064",5,2015-02-09 01:04:30,2015-02-09 03:16:26,1378,"pizza",1,2,2245,2,490,1300,34,31,30,446,710
"8065",1,2015-01-24 01:53:47,2015-01-24 02:23:18,4261,"thai",1,3,1920,3,175,695,64,63,66,446,170
"8066",4,2015-02-17 03:11:37,2015-02-17 03:51:28,2494,"indian",5,8,4575,5,195,1595,100,65,111,251,657
"8067",3,2015-02-16 00:20:14,2015-02-16 01:05:39,3326,"seafood",4,1,875,1,875,875,0,0,0,251,805
"8068",2,2015-02-09 19:51:00,2015-02-09 20:24:36,1241,"japanese",1,1,1395,1,1395,1395,33,32,54,446,340
"8069",4,2015-01-30 01:56:01,2015-01-30 02:41:21,606,"chinese",5,2,1790,2,795,995,115,106,175,251,938
"8070",2,2015-01-26 20:08:03,2015-01-26 21:22:10,405,"alcohol",3,10,5694,7,50,999,47,65,68,251,949
"8071",4,2015-02-06 03:04:35,2015-02-06 03:50:07,386,"other",3,4,2925,3,550,975,121,86,135,251,487
"8072",2,2015-01-23 03:57:41,2015-01-23 04:31:20,6904,"american",2,1,1680,1,1500,1500,94,92,119,251,353
"8073",1,2015-02-09 03:43:06,2015-02-09 04:52:21,2054,"italian",5,1,1425,1,1025,1025,61,62,81,251,350
"8074",3,2015-02-10 03:16:04,2015-02-10 04:20:20,609,"mexican",1,2,1448,2,599,849,8,10,9,446,521
"8075",2,2015-02-04 04:16:33,2015-02-04 04:50:48,4023,"chinese",1,5,3565,5,625,795,59,64,77,446,275
"8076",5,2015-02-15 20:47:50,2015-02-15 21:26:01,6187,"smoothie",5,2,2723,2,1149,1199,13,10,14,251,729
"8077",1,2015-01-23 03:45:03,2015-01-23 04:11:34,4556,"seafood",5,5,4164,4,164,2400,44,51,61,251,256
"8078",4,2015-02-14 01:49:04,2015-02-14 03:03:16,3792,"japanese",2,2,1990,1,995,995,69,69,123,251,934
"8079",4,2015-01-26 03:44:06,2015-01-26 04:41:14,2178,"pizza",3,2,2390,2,1195,1195,49,102,60,251,778
"8080",1,2015-02-12 04:06:04,2015-02-12 04:30:45,5170,"mexican",5,2,875,2,350,525,44,42,42,251,252
"8081",3,2015-01-26 02:00:50,2015-01-26 02:36:33,1760,"fast",2,3,1470,2,155,690,3,3,5,251,636
"8082",4,2015-01-27 05:10:33,2015-01-27 06:15:02,3438,"dessert",1,2,3990,1,1995,1995,17,38,13,446,414
"8083",2,2015-02-09 21:31:10,2015-02-09 22:05:01,664,"vietnamese",5,2,1290,2,265,880,30,28,32,251,502
"8084",1,2015-02-07 19:24:28,2015-02-07 19:58:02,4733,"sandwich",1,1,1252,1,520,460,27,20,32,446,822
"8085",4,2015-01-25 02:00:36,2015-01-25 02:44:55,1323,"thai",1,3,2785,3,895,995,98,127,111,446,347
"8086",1,2015-01-29 19:15:41,2015-01-29 19:46:46,724,"mediterranean",5,5,4738,3,300,1328,22,23,27,251,477
"8087",2,2015-02-05 03:47:22,2015-02-05 04:41:05,4211,"mexican",1,2,1325,2,495,830,53,55,86,446,263
"8088",2,2015-02-15 03:20:24,2015-02-15 04:27:27,316,"japanese",1,2,700,2,200,500,116,111,218,446,562
"8089",1,2015-01-26 19:40:26,2015-01-26 20:30:31,3254,"mediterranean",5,2,3790,1,1795,1795,28,28,34,251,580
"8090",2,2015-01-25 04:46:11,2015-01-25 05:36:12,1144,"pizza",3,2,3232,2,399,2199,37,65,60,251,630
"8091",2,2015-02-10 01:30:03,2015-02-10 02:38:12,2272,"mexican",5,7,4685,7,495,1000,78,76,103,251,710
"8092",1,2015-02-03 01:55:05,2015-02-03 02:42:03,3787,"cafe",1,1,1925,1,1499,1511,17,12,20,446,359
"8093",4,2015-02-07 19:14:18,2015-02-07 19:56:28,5765,"other",3,3,2275,3,575,850,25,22,22,251,421
"8094",4,2015-01-27 03:02:36,2015-01-27 04:00:35,3282,"barbecue",1,3,3700,3,700,2100,92,123,154,446,666
"8095",5,2015-02-16 02:47:47,2015-02-16 03:45:02,3970,"middle-eastern",3,1,1617,1,1231,1216,55,50,94,251,657
"8096",3,2015-01-31 00:58:08,2015-01-31 01:41:16,5659,"sandwich",1,3,1331,3,133,923,21,26,23,446,809
"8097",2,2015-02-06 02:18:27,2015-02-06 03:12:18,6074,"sushi",5,4,3300,4,350,1450,118,68,97,251,876
"8098",1,2015-02-11 01:34:26,2015-02-11 02:30:32,5831,"american",1,1,1200,1,1200,1200,14,14,13,446,748
"8099",2,2015-01-25 23:43:03,2015-01-26 00:20:53,2545,"pizza",1,3,6722,3,1899,2499,56,71,63,446,475
"8100",1,2015-01-28 01:07:17,2015-01-28 01:33:30,1145,"pizza",5,3,3150,2,1050,1050,21,22,27,251,371
"8101",2,2015-02-16 00:37:48,2015-02-16 01:46:53,3813,"greek",5,3,3396,3,1099,1099,68,56,71,251,784
"8102",2,2015-01-28 03:20:11,2015-01-28 03:55:03,1357,"indian",3,3,2259,2,399,930,95,80,111,251,1035
"8103",5,2015-02-04 19:03:35,2015-02-04 19:39:12,2527,"greek",3,3,1078,3,80,399,18,12,10,251,780
"8104",2,2015-02-11 19:14:38,2015-02-11 19:41:41,4084,"filipino",5,2,2545,2,1195,1350,24,19,24,251,716
"8105",5,2015-01-30 22:34:31,2015-01-30 23:23:23,2644,"alcohol",1,1,999,1,999,999,11,5,5,446,683
"8106",1,2015-01-26 22:24:22,2015-01-26 23:04:14,1593,"mexican",1,1,1195,1,1195,1195,9,9,15,446,533
"8107",5,2015-02-16 21:06:36,2015-02-16 21:36:16,1934,"american",5,2,1890,2,450,1195,10,3,3,251,558
"8108",4,2015-02-12 02:04:39,2015-02-12 03:06:54,2926,"mexican",5,8,5700,5,300,1500,103,103,161,251,668
"8109",2,2015-01-31 03:13:02,2015-01-31 04:01:12,2027,"pizza",2,2,1398,2,699,699,48,47,92,251,458
"8110",1,2015-02-05 22:11:31,2015-02-05 22:47:31,3203,"seafood",1,2,1898,1,949,949,13,16,16,446,244
"8111",1,2015-01-31 22:57:05,2015-01-31 23:35:35,601,"breakfast",5,5,3225,4,299,799,52,38,42,251,577
"8112",5,2015-02-02 00:42:08,2015-02-02 01:30:02,324,"mediterranean",3,2,1590,2,795,795,15,9,10,251,637
"8113",3,2015-02-11 20:37:37,2015-02-11 21:02:45,1930,"sandwich",5,5,3480,4,245,795,24,22,23,251,257
"8114",5,2015-02-13 22:59:21,2015-02-13 23:36:07,702,"burger",4,3,1147,3,229,669,10,9,8,251,667
"8115",3,2015-01-22 01:17:03,2015-01-22 02:13:21,6617,"mexican",1,3,1408,3,250,799,3,3,3,446,774
"8116",5,2015-02-07 03:09:21,2015-02-07 04:15:52,778,"sushi",1,6,3500,5,350,850,55,55,93,446,123
"8117",4,2015-02-13 01:07:33,2015-02-13 01:41:17,4833,"thai",3,3,3285,3,995,1195,43,39,41,251,340
"8118",4,2015-01-25 01:50:34,2015-01-25 02:32:00,2341,"indian",5,3,3200,2,975,1250,97,120,148,251,521
"8119",1,2015-02-18 02:54:39,2015-02-18 03:51:13,3984,"mediterranean",3,4,1308,4,30,599,10,10,14,251,896
"8120",3,2015-02-12 01:54:44,2015-02-12 02:54:45,6575,"greek",3,5,2764,3,229,999,24,24,35,251,457
"8121",4,2015-02-03 23:49:27,2015-02-04 00:24:21,1229,"korean",2,1,1399,1,1399,1399,17,18,22,251,787
"8122",4,2015-01-26 18:04:37,2015-01-26 18:42:21,517,"american",3,2,2370,2,1095,1125,4,25,7,251,518
"8123",3,2015-01-31 01:11:00,2015-01-31 01:57:20,6317,"burger",5,13,7040,8,295,895,5,6,7,251,531
"8124",2,2015-02-05 01:22:25,2015-02-05 01:56:05,5839,"pizza",5,2,3098,1,1149,1149,59,57,84,251,602
"8125",2,2015-02-03 05:35:27,2015-02-03 06:05:11,2963,"american",1,1,1104,1,679,679,13,14,14,446,668
"8126",1,2015-02-14 01:13:14,2015-02-14 02:32:04,5658,"japanese",3,2,2400,2,500,1500,11,11,12,251,407
"8127",2,2015-01-31 19:07:19,2015-01-31 19:35:34,2860,"fast",4,2,1138,2,265,719,44,40,52,251,553
"8128",2,2015-01-22 02:55:37,2015-01-22 03:44:55,920,"seafood",5,4,3350,4,400,1300,87,76,117,251,758
"8129",1,2015-01-21 20:52:31,2015-01-21 21:36:47,5543,"sandwich",1,13,8422,9,216,1092,15,8,11,446,185
"8130",4,2015-02-10 02:46:54,2015-02-10 03:29:45,2494,"indian",5,1,1395,1,1395,1395,87,84,158,251,547
"8131",1,2015-02-03 20:34:32,2015-02-03 21:11:40,649,"greek",5,4,2246,4,499,549,27,27,35,251,217
"8132",4,2015-01-25 01:27:44,2015-01-25 02:17:30,422,"indian",3,7,5660,6,295,1395,47,63,62,251,446
"8133",1,2015-01-26 01:53:20,2015-01-26 02:53:55,5922,"thai",1,3,2697,2,799,899,10,10,14,446,741
"8134",5,2015-02-07 00:42:46,2015-02-07 01:15:33,3649,"chinese",1,10,3925,4,325,400,15,4,4,446,809
"8135",5,2015-02-17 03:31:02,2015-02-17 04:14:16,1722,"pizza",1,1,2225,1,1750,1750,48,38,51,446,925
"8136",1,2015-02-14 02:11:01,2015-02-14 02:55:58,2938,"pizza",1,2,2030,2,735,1295,28,28,37,446,386
"8137",4,2015-02-05 01:21:17,2015-02-05 01:47:42,1370,"pizza",5,1,2399,1,1399,1399,76,72,112,251,185
"8138",3,2015-02-10 19:08:53,2015-02-10 19:32:56,3164,"salad",5,3,3145,3,500,1150,15,15,20,251,337
"8139",4,2015-02-15 21:29:32,2015-02-15 21:57:35,6935,"sushi",2,1,850,1,850,850,32,32,53,446,426
"8140",5,2015-01-31 03:43:44,2015-01-31 05:04:16,1246,"pizza",5,2,5900,2,700,2300,23,23,38,251,868
"8141",1,2015-01-27 18:47:32,2015-01-27 19:26:10,6270,"sandwich",3,6,5900,6,250,1050,3,2,2,251,412
"8142",4,2015-01-25 00:55:11,2015-01-25 01:24:35,1411,"burger",4,7,2665,6,229,729,67,103,43,251,511
"8143",1,2015-01-31 03:06:32,2015-01-31 04:07:39,6607,"sandwich",1,3,873,2,129,450,59,63,89,446,854
"8144",5,2015-02-09 02:35:57,2015-02-09 03:30:10,6440,"indian",2,2,1250,2,300,950,22,16,26,251,529
"8145",4,2015-02-09 17:41:43,2015-02-09 18:23:49,3200,"cafe",4,1,475,1,345,345,9,9,8,251,157
"8146",2,2015-02-10 19:31:57,2015-02-10 20:32:46,2877,"pizza",2,2,2798,1,1399,1399,48,49,66,251,264
"8147",4,2015-02-06 04:43:16,2015-02-06 05:19:19,1229,"korean",2,1,1549,1,1549,1549,54,42,47,251,728
"8148",5,2015-02-16 02:43:09,2015-02-16 03:31:41,4866,"thai",1,7,5530,6,250,1095,50,48,81,446,443
"8149",2,2015-02-07 02:04:47,2015-02-07 02:59:18,5773,"thai",1,4,2790,2,200,1095,140,74,132,446,863
"8150",1,2015-01-24 23:05:57,2015-01-24 23:48:33,1228,"american",1,2,4598,2,499,1399,20,11,11,446,568
"8151",3,2015-02-06 22:36:51,2015-02-06 23:37:45,2473,"sandwich",3,1,749,1,749,749,5,4,4,251,691
"8152",2,2015-01-24 19:07:44,2015-01-24 19:31:40,441,"american",5,2,1650,2,400,1250,37,45,39,251,625
"8153",2,2015-01-26 19:47:37,2015-01-26 20:38:46,5839,"pizza",5,4,2736,3,149,1559,38,57,51,251,675
"8154",5,2015-02-18 03:58:32,2015-02-18 04:23:55,6394,"fast",4,5,686,3,100,169,21,21,25,251,257
"8155",3,2015-02-17 22:21:24,2015-02-17 23:22:01,4585,"mexican",3,3,1140,3,195,680,3,3,6,251,749
"8156",3,2015-02-02 19:52:55,2015-02-02 21:38:14,6391,"asian",3,1,900,1,775,775,16,15,20,251,597
"8157",4,2015-02-04 01:29:07,2015-02-04 01:55:18,77,"japanese",3,3,3985,2,1095,1795,65,61,70,251,304
"8158",1,2015-01-26 03:09:46,2015-01-26 03:37:36,1473,"chinese",1,5,4575,5,795,1095,13,11,12,446,224
"8159",2,2015-02-04 01:14:42,2015-02-04 01:46:46,2944,"indian",3,5,3798,5,250,1099,26,26,32,251,585
"8160",5,2015-02-06 05:00:32,2015-02-06 05:32:48,5923,"indian",2,3,1985,2,595,795,26,8,8,251,442
"8161",2,2015-02-03 21:21:06,2015-02-03 22:18:57,1948,"burger",2,1,1174,1,1095,1095,40,40,62,251,764
"8162",5,2015-02-02 02:15:13,2015-02-02 03:45:06,3148,"burger",4,9,5121,6,279,829,20,20,37,251,412
"8163",1,2015-01-29 20:51:05,2015-01-29 21:37:17,5607,"american",2,3,2900,3,500,1200,24,23,35,251,643
"8164",2,2015-02-04 20:47:50,2015-02-04 21:34:15,2701,"indian",3,5,1990,3,200,695,37,41,51,251,393
"8165",5,2015-02-14 05:14:25,2015-02-14 06:02:21,4115,"dessert",4,1,849,1,849,849,14,13,15,251,684
"8166",5,2015-02-14 20:58:21,2015-02-14 21:50:11,5873,"fast",4,5,1795,3,99,689,17,10,11,251,567
"8167",2,2015-02-12 04:35:20,2015-02-12 05:19:14,2069,"american",3,1,1309,1,1139,1139,54,71,81,251,489
"8168",2,2015-01-28 17:37:57,2015-01-28 18:27:26,6566,"cafe",4,2,1010,2,295,375,15,14,17,251,749
"8169",2,2015-02-02 01:02:02,2015-02-02 02:10:51,1076,"american",3,5,4500,5,550,1175,72,67,81,251,348
"8170",3,2015-02-13 01:55:09,2015-02-13 02:49:00,782,"barbecue",3,1,1395,1,1395,1395,0,0,0,251,541
"8171",4,2015-02-04 02:44:20,2015-02-04 03:27:11,254,"italian",1,1,1400,1,1200,1200,60,56,70,446,767
"8172",4,2015-02-15 23:22:53,2015-02-16 00:07:17,5085,"sandwich",3,2,1425,2,400,1025,21,20,29,251,580
"8173",3,2015-02-07 22:28:49,2015-02-07 23:13:11,6317,"burger",5,10,6010,7,295,795,3,2,2,251,808
"8174",4,2015-02-15 05:28:15,2015-02-15 06:20:20,3293,"american",1,1,765,1,765,765,41,41,59,446,300
"8175",4,2015-02-06 01:19:31,2015-02-06 01:45:48,3614,"seafood",5,2,3200,2,1550,1650,78,67,69,251,616
"8176",4,2015-01-22 21:22:16,2015-01-22 21:45:49,1002,"dim-sum",5,5,1270,4,140,285,50,44,36,251,731
"8177",5,2015-02-13 00:35:11,2015-02-13 01:47:41,2049,"pizza",5,1,3095,1,1640,1640,9,9,11,251,753
"8178",1,2015-02-08 21:15:54,2015-02-08 22:22:56,4906,"japanese",1,2,1548,2,299,749,0,0,0,446,749
"8179",4,2015-01-30 02:17:41,2015-01-30 02:57:51,2494,"indian",5,3,3285,3,295,1595,122,114,177,251,392
"8180",2,2015-02-02 02:00:28,2015-02-02 03:24:33,6762,"burger",5,2,2390,1,1095,1095,74,72,146,251,806
"8181",2,2015-02-14 21:01:13,2015-02-14 21:27:19,772,"breakfast",2,3,1124,3,199,625,71,61,65,251,577
"8182",3,2015-01-22 00:42:25,2015-01-22 01:11:50,4596,"sandwich",5,2,1085,2,245,750,8,6,6,251,418
"8183",3,2015-02-07 02:48:50,2015-02-07 03:16:40,3151,"breakfast",1,2,2590,2,995,1595,54,55,66,446,186
"8184",1,2015-02-15 02:26:22,2015-02-15 03:09:53,6126,"burger",3,3,1627,3,539,549,65,65,84,251,791
"8185",4,2015-02-14 00:51:56,2015-02-14 02:09:13,6868,"pizza",5,4,2404,4,125,895,34,31,44,251,1125
"8186",1,2015-01-27 04:25:14,2015-01-27 04:52:57,3471,"pizza",3,4,3531,4,99,1099,12,12,13,251,368
"8187",2,2015-02-17 22:06:53,2015-02-17 22:39:39,3763,"burger",1,2,1194,2,459,700,16,8,8,446,275
"8188",2,2015-01-21 21:00:58,2015-01-21 22:10:08,2063,"malaysian",3,2,1320,2,325,995,35,31,36,251,689
"8189",4,2015-02-16 02:12:59,2015-02-16 02:53:46,5426,"sandwich",5,5,2691,2,150,797,55,51,99,251,765
"8190",2,2015-01-26 03:14:39,2015-01-26 03:54:35,5087,"american",1,3,2608,3,399,1459,59,68,61,446,557
"8191",1,2015-01-26 00:47:17,2015-01-26 01:27:20,6488,"italian",3,3,4740,3,995,1850,17,19,36,251,606
"8192",1,2015-01-23 21:26:27,2015-01-23 22:06:08,3997,"chinese",4,1,600,1,600,600,25,14,14,251,463
"8193",4,2015-02-18 00:18:22,2015-02-18 00:57:32,2088,"pizza",1,2,1770,2,875,895,14,14,21,446,658
"8194",2,2015-02-07 20:08:51,2015-02-07 21:04:35,915,"dessert",5,12,10005,6,150,795,65,60,68,251,332
"8195",4,2015-02-11 00:56:52,2015-02-11 01:40:09,6275,NA,NA,3,2470,3,200,1200,30,29,34,251,880
"8196",2,2015-01-30 20:14:53,2015-01-30 20:44:51,2944,"indian",3,3,3015,2,970,1075,49,39,58,251,562
"8197",1,2015-01-27 19:28:05,2015-01-27 20:44:06,3895,"breakfast",5,2,2120,2,795,1325,8,8,11,251,860
"8198",2,2015-02-03 02:11:56,2015-02-03 03:04:16,2977,"breakfast",3,3,2215,3,495,895,85,83,137,251,555
"8199",2,2015-02-07 01:51:58,2015-02-07 02:46:55,6854,"caribbean",1,5,5370,3,200,1475,141,82,154,446,691
"8200",5,2015-02-17 22:16:49,2015-02-17 22:55:10,4722,"american",4,4,1226,3,79,819,12,9,8,251,244
"8201",1,2015-02-15 02:16:01,2015-02-15 03:10:29,914,"pizza",3,4,2829,3,579,699,60,60,72,251,578
"8202",4,2015-02-12 02:34:40,2015-02-12 03:23:35,4428,"steak",3,4,4025,4,520,1320,110,103,196,251,461
"8203",1,2015-02-11 03:55:17,2015-02-11 04:39:32,4300,"pizza",3,3,3422,3,799,1199,0,0,0,251,774
"8204",4,2015-02-12 02:09:22,2015-02-12 03:19:08,4956,"mexican",1,3,4800,2,1200,1800,105,104,176,446,303
"8205",4,2015-01-26 00:52:18,2015-01-26 01:19:09,4331,"japanese",1,1,1200,1,1200,1200,42,62,43,446,505
"8206",4,2015-02-14 01:18:56,2015-02-14 01:53:34,2381,"vegetarian",5,2,945,2,450,495,54,51,79,251,226
"8207",2,2015-02-11 03:45:36,2015-02-11 04:37:32,2130,"chinese",3,4,3642,3,661,1074,59,62,92,251,625
"8208",2,2015-01-30 20:32:40,2015-01-30 20:58:26,4862,"sandwich",3,4,3794,3,898,999,71,69,93,251,345
"8209",1,2015-02-02 03:24:23,2015-02-02 05:12:46,6340,"dessert",1,2,1790,2,695,1095,21,23,51,446,763
"8210",2,2015-02-04 03:45:52,2015-02-04 04:43:18,4591,"fast",3,3,2097,3,599,699,39,42,64,251,556
"8211",2,2015-02-15 17:30:28,2015-02-15 18:03:47,1185,"dessert",5,1,995,1,995,995,29,29,35,251,402
"8212",2,2015-01-27 21:37:05,2015-01-27 21:59:17,4062,"barbecue",3,1,1850,1,1650,1650,22,18,17,251,423
"8213",2,2015-02-14 01:49:35,2015-02-14 02:25:45,4293,"american",5,2,1390,2,395,995,102,85,121,251,656
"8214",4,2015-02-13 02:52:21,2015-02-13 03:34:03,5545,"indian",3,3,2495,2,400,1695,119,116,216,251,576
"8215",1,2015-01-27 21:37:39,2015-01-27 22:38:28,2016,"mediterranean",3,1,1145,1,1145,1145,15,16,14,251,886
"8216",5,2015-01-27 05:59:08,2015-01-27 06:50:07,2175,"american",1,1,1779,1,1779,1779,10,25,6,446,980
